"household_id","person_order","age","female","employed","bachelor","personal_income","log_income"
"2023GQ0010660",1,45,0,0,0,3600,8.18896686364888
"2023GQ0010662",1,49,1,0,0,20000,9.90353755128617
"2023GQ0010700",1,46,1,0,1,2000,7.60140233458373
"2023GQ0010703",1,60,0,0,0,11800,9.37593955262575
"2023GQ0010720",1,43,1,0,0,0,0
"2023GQ0010726",1,40,0,0,0,18000,9.7981825908907
"2023GQ0010729",1,46,1,0,1,2000,7.60140233458373
"2023GQ0010798",1,32,0,0,0,0,0
"2023GQ0010812",1,47,0,1,1,101000,11.5228856967645
"2023GQ0010820",1,27,0,0,0,28000,10.2399955028053
"2023GQ0010826",1,36,0,0,0,0,0
"2023GQ0010906",1,44,0,1,0,15200,9.62911649414402
"2023GQ0010930",1,49,0,0,0,1300,7.1708884785125
"2023GQ0010947",1,40,0,0,0,84000,11.3385839825165
"2023GQ0011006",1,49,0,0,0,0,0
"2023GQ0011093",1,39,0,0,0,0,0
"2023GQ0011113",1,63,1,0,0,17900,9.79261185619019
"2023GQ0011123",1,38,0,0,0,0,0
"2023GQ0011170",1,41,0,0,0,0,0
"2023GQ0011182",1,31,0,0,0,0,0
"2023GQ0011221",1,27,0,0,0,0,0
"2023GQ0011227",1,60,0,0,0,0,0
"2023GQ0011247",1,36,0,0,0,0,0
"2023GQ0011290",1,61,0,0,0,0,0
"2023GQ0011305",1,60,0,0,0,11100,9.31479047333265
"2023GQ0011316",1,51,0,0,0,213500,12.2713967954806
"2023GQ0011323",1,30,1,0,0,4000,8.29429960885724
"2023GQ0011324",1,31,0,0,0,0,0
"2023GQ0011351",1,27,0,0,0,0,0
"2023GQ0011352",1,45,0,0,0,74430,11.2176278007064
"2023GQ0011437",1,27,0,1,1,45000,10.7144399907278
"2023GQ0011468",1,57,0,0,0,50000,10.8197982842103
"2023GQ0011505",1,52,0,0,0,8500,9.04793908261736
"2023GQ0011507",1,25,0,1,1,37430,10.5302545170791
"2023GQ0011516",1,63,0,0,0,40,3.71357206670431
"2023GQ0011534",1,50,1,1,0,15400,9.64218772135847
"2023GQ0011538",1,26,1,0,1,35510,10.477597786622
"2023GQ0011542",1,32,1,0,0,0,0
"2023GQ0011560",1,59,0,0,0,0,0
"2023GQ0011561",1,60,0,0,0,0,0
"2023GQ0011603",1,41,0,0,0,0,0
"2023GQ0011652",1,56,0,0,1,0,0
"2023GQ0011689",1,33,0,0,1,0,0
"2023GQ0011795",1,34,0,0,0,0,0
"2023GQ0011815",1,52,0,0,0,20700,9.93793728726535
"2023GQ0011873",1,28,1,0,0,3600,8.18896686364888
"2023GQ0011896",1,63,1,0,0,17900,9.79261185619019
"2023GQ0011968",1,56,0,0,0,130,4.87519732320115
"2023GQ0011994",1,28,0,1,0,173000,12.06105265381
"2023GQ0012047",1,28,1,0,0,3600,8.18896686364888
"2023GQ0012063",1,45,0,0,0,0,0
"2023GQ0012130",1,28,0,0,0,0,0
"2023GQ0012148",1,42,0,0,0,22000,9.99884318585288
"2023GQ0012151",1,28,0,0,0,2700,7.90137735379262
"2023GQ0012155",1,35,0,0,0,0,0
"2023GQ0012274",1,57,0,1,1,60000,11.002116507732
"2023GQ0012283",1,63,0,0,0,3000,8.00670084544037
"2023GQ0012316",1,31,0,0,0,5000,8.5173931714189
"2023GQ0012341",1,63,1,1,0,83500,11.3326138868151
"2023GQ0012346",1,47,0,0,0,24000,10.0858507751287
"2023GQ0012366",1,38,0,0,0,570,6.34738920965601
"2023GQ0012371",1,53,0,0,0,2100,7.650168700845
"2023GQ0012400",1,46,0,0,0,0,0
"2023GQ0012437",1,48,1,0,0,0,0
"2023GQ0012463",1,40,0,0,0,0,0
"2023GQ0012471",1,39,0,0,0,21000,9.95232533461943
"2023GQ0012489",1,46,0,0,0,0,0
"2023GQ0012497",1,25,0,0,0,120,4.79579054559674
"2023GQ0012509",1,36,0,0,0,0,0
"2023GQ0012513",1,53,1,0,1,0,0
"2023GQ0012521",1,29,0,1,0,75000,11.2252567257629
"2023GQ0012621",1,44,0,0,0,0,0
"2023GQ0012626",1,49,1,0,0,0,0
"2023GQ0012633",1,62,0,0,0,0,0
"2023GQ0012670",1,31,0,0,0,15900,9.6741372793124
"2023GQ0012675",1,57,1,0,0,2700,7.90137735379262
"2023GQ0012676",1,30,0,0,0,1800,7.49609734517596
"2023GQ0012679",1,37,0,1,0,24400,10.102379394048
"2023GQ0012696",1,39,1,0,0,0,0
"2023GQ0012701",1,52,0,0,0,15900,9.6741372793124
"2023GQ0012707",1,32,1,1,1,16000,9.68040649926887
"2023GQ0012719",1,32,0,0,0,2400,7.78364059622125
"2023GQ0012747",1,58,1,0,1,14900,9.60918360377546
"2023GQ0012793",1,30,0,0,0,0,0
"2023GQ0012829",1,28,1,0,0,30000,10.3089859934221
"2023GQ0012856",1,33,0,0,0,40000,10.5966597327836
"2023GQ0012875",1,59,0,0,0,5600,8.63070043220983
"2023GQ0012915",1,56,1,1,1,120000,11.6952553550628
"2023GQ0012920",1,35,1,1,1,72000,11.1844352867906
"2023GQ0012932",1,26,0,0,0,1400,7.24494154633701
"2023GQ0012983",1,25,0,1,1,37430,10.5302545170791
"2023GQ0013066",1,44,1,0,0,0,0
"2023GQ0013080",1,43,0,0,0,16000,9.68040649926887
"2023GQ0013145",1,52,0,0,0,0,0
"2023GQ0013147",1,28,1,0,0,4500,8.41205487329293
"2023GQ0013186",1,36,0,0,0,140000,11.8494048444231
"2023GQ0013189",1,64,1,0,0,20500,9.92822894442457
"2023GQ0013196",1,28,0,0,0,0,0
"2023GQ0013201",1,54,0,0,0,0,0
"2023GQ0013208",1,43,0,0,0,0,0
"2023GQ0013214",1,25,0,0,0,21000,9.95232533461943
"2023GQ0013248",1,54,0,0,0,16800,9.7291936874294
"2023GQ0013268",1,28,0,1,1,54000,10.8967578438935
"2023GQ0013279",1,28,0,0,0,0,0
"2023GQ0013292",1,41,1,0,0,15900,9.6741372793124
"2023GQ0013314",1,55,1,0,0,0,0
"2023GQ0013335",1,29,0,0,0,0,0
"2023GQ0013345",1,25,0,1,1,50000,10.8197982842103
"2023GQ0013363",1,34,1,1,0,96120,11.4733630934584
"2023GQ0013386",1,30,0,0,0,0,0
"2023GQ0013403",1,63,0,0,0,12500,9.43356392009056
"2023GQ0013413",1,49,0,0,0,500,6.21660610108486
"2023GQ0013523",1,44,0,0,0,2400,7.78364059622125
"2023GQ0013527",1,55,0,0,0,1000,6.90875477931522
"2023GQ0013530",1,33,0,0,0,7400,8.90937040519747
"2023GQ0013532",1,35,0,0,0,500,6.21660610108486
"2023GQ0013535",1,52,0,0,1,15600,9.65509029374725
"2023GQ0013537",1,42,0,0,0,70000,11.1562648066437
"2023GQ0013540",1,42,0,0,0,44800,10.7099857395825
"2023GQ0013571",1,31,0,0,0,6200,8.73246584834988
"2023GQ0013641",1,27,0,0,0,5200,8.55660619377307
"2023GQ0013656",1,55,0,0,0,3000,8.00670084544037
"2023GQ0013679",1,63,0,0,0,0,0
"2023GQ0013721",1,48,0,0,0,0,0
"2023GQ0013727",1,57,0,0,1,17700,9.78137641414116
"2023GQ0013739",1,46,0,0,0,0,0
"2023GQ0013782",1,60,0,1,0,10000,9.21044036697652
"2023GQ0013813",1,58,1,0,0,15000,9.61587214452889
"2023GQ0013846",1,44,0,0,0,0,0
"2023GQ0013870",1,63,1,1,0,17700,9.78137641414116
"2023GQ0013928",1,64,1,1,1,88000,11.3851034570321
"2023GQ0013955",1,33,0,0,0,0,0
"2023GQ0013973",1,29,0,0,0,0,0
"2023GQ0013974",1,34,0,0,0,32000,10.3735224312936
"2023GQ0013994",1,64,1,0,0,0,0
"2023GQ0013998",1,29,0,0,0,90000,11.4075760603618
"2023GQ0014026",1,35,1,0,0,13800,9.53249633228804
"2023GQ0014027",1,62,0,0,0,0,0
"2023GQ0014050",1,44,0,0,0,14400,9.57505292759738
"2023GQ0014053",1,58,0,1,1,115000,11.6526961029598
"2023GQ0014063",1,60,0,0,0,0,0
"2023GQ0014110",1,30,0,0,0,0,0
"2023GQ0014163",1,55,0,0,1,0,0
"2023GQ0014208",1,33,0,0,0,0,0
"2023GQ0014272",1,28,0,0,0,0,0
"2023GQ0014285",1,58,1,0,1,14900,9.60918360377546
"2023GQ0014333",1,55,0,0,0,0,0
"2023GQ0014336",1,62,1,0,0,2300,7.74109909003537
"2023GQ0014360",1,33,0,0,0,480,6.17586727010576
"2023GQ0014378",1,52,0,0,1,0,0
"2023GQ0014407",1,59,0,0,1,0,0
"2023GQ0014426",1,59,1,0,0,15000,9.61587214452889
"2023GQ0014454",1,42,1,0,0,0,0
"2023GQ0014501",1,56,0,0,0,17900,9.79261185619019
"2023GQ0014559",1,25,0,0,0,0,0
"2023GQ0014589",1,47,0,0,0,1200,7.09090982207998
"2023GQ0014600",1,45,0,0,0,200,5.30330490805908
"2023GQ0014660",1,35,0,0,0,7200,8.88197518424887
"2023GQ0014721",1,38,0,0,0,1000,6.90875477931522
"2023GQ0014726",1,45,0,0,0,0,0
"2023GQ0014758",1,25,0,0,0,0,0
"2023GQ0014770",1,59,0,1,1,24300,10.0982727807453
"2023GQ0014777",1,35,0,0,0,150,5.01727983681492
"2023GQ0014785",1,28,0,0,0,0,0
"2023GQ0014792",1,42,0,0,0,0,0
"2023GQ0014795",1,48,1,1,0,12000,9.39274525863144
"2023GQ0014815",1,44,0,0,0,0,0
"2023GQ0014820",1,57,1,0,0,0,0
"2023GQ0014832",1,42,0,0,0,0,0
"2023GQ0014839",1,46,0,0,0,62790,11.0475670300842
"2023GQ0014955",1,30,0,0,0,13200,9.48804786328076
"2023GQ0014983",1,36,0,0,0,12100,9.40104337279805
"2023GQ0015003",1,43,1,0,0,0,0
"2023GQ0015034",1,35,0,1,0,45000,10.7144399907278
"2023GQ0015066",1,54,0,0,0,7000,8.8538082749772
"2023GQ0015122",1,59,1,0,0,3000,8.00670084544037
"2023GQ0015167",1,34,1,0,0,3500,8.16080392095467
"2023GQ0015205",1,25,0,0,0,0,0
"2023GQ0015239",1,58,1,0,0,6100,8.71620797115185
"2023GQ0015271",1,38,0,0,0,10000,9.21044036697652
"2023GQ0015324",1,43,0,0,0,1000,6.90875477931522
"2023GQ0015352",1,27,1,0,0,0,0
"2023GQ0015371",1,40,1,0,0,0,0
"2023GQ0015375",1,56,0,0,0,0,0
"2023GQ0015393",1,38,0,0,0,1500,7.31388683163346
"2023GQ0015402",1,26,0,1,1,20000,9.90353755128617
"2023GQ0015404",1,42,0,0,0,4000,8.29429960885724
"2023GQ0015418",1,44,0,0,0,2000,7.60140233458373
"2023GQ0015421",1,46,1,0,0,15000,9.61587214452889
"2023GQ0015430",1,28,0,0,1,28000,10.2399955028053
"2023GQ0015455",1,27,0,0,0,0,0
"2023GQ0015486",1,34,1,0,0,3500,8.16080392095467
"2023GQ0015525",1,52,1,0,0,0,0
"2023GQ0015567",1,42,0,0,0,15000,9.61587214452889
"2023GQ0015598",1,47,0,0,0,0,0
"2023GQ0015615",1,57,0,0,0,2100,7.650168700845
"2023GQ0015676",1,49,1,1,1,35000,10.463131911492
"2023GQ0015678",1,40,0,0,0,600,6.39859493453521
"2023GQ0015694",1,52,0,0,0,2750,7.91971976092457
"2023GQ0015704",1,39,1,0,0,0,0
"2023GQ0015720",1,28,0,1,1,54000,10.8967578438935
"2023GQ0015727",1,56,1,0,1,14400,9.57505292759738
"2023GQ0015734",1,35,1,0,0,3500,8.16080392095467
"2023GQ0015761",1,41,1,0,0,5700,8.64839687703158
"2023GQ0015770",1,57,0,0,0,13000,9.47278155656217
"2023GQ0015783",1,39,1,0,0,0,0
"2023GQ0015811",1,38,0,0,0,0,0
"2023GQ0015832",1,39,0,0,0,20,3.04452243772342
"2023GQ0015897",1,25,0,1,1,50000,10.8197982842103
"2023GQ0015902",1,60,0,1,0,10000,9.21044036697652
"2023GQ0015906",1,31,0,0,0,0,0
"2023GQ0015908",1,43,0,0,0,0,0
"2023GQ0015913",1,63,0,0,0,12400,9.42553239350277
"2023GQ0015985",1,30,1,0,0,480,6.17586727010576
"2023GQ0015990",1,57,0,0,0,0,0
"2023GQ0016011",1,33,0,0,0,0,0
"2023GQ0016024",1,60,1,0,0,8600,9.05963375455148
"2023GQ0016067",1,64,0,0,0,11200,9.32375833901174
"2023GQ0016073",1,48,0,0,0,0,0
"2023GQ0016095",1,26,0,0,0,35040,10.4642740834559
"2023GQ0016129",1,41,0,0,0,0,0
"2023GQ0016162",1,57,0,0,1,480,6.17586727010576
"2023GQ0016211",1,29,0,0,0,5800,8.66578559546606
"2023GQ0016234",1,36,0,0,0,0,0
"2023GQ0016251",1,58,0,0,1,1100,7.00397413672268
"2023GQ0016309",1,51,0,0,0,0,0
"2023GQ0016374",1,28,0,0,0,15000,9.61587214452889
"2023GQ0016402",1,39,0,0,0,0,0
"2023GQ0016427",1,54,1,0,0,0,0
"2023GQ0016498",1,32,0,1,0,24000,10.0858507751287
"2023GQ0016542",1,41,1,0,0,13600,9.51789859843275
"2023GQ0016548",1,36,0,1,0,17600,9.77571099759397
"2023GQ0016552",1,25,0,0,0,0,0
"2023GQ0016559",1,30,1,0,0,25000,10.1266711030504
"2023GQ0016584",1,39,0,0,1,0,0
"2023GQ0016608",1,52,1,1,0,12040,9.39607277189222
"2023GQ0016615",1,57,0,0,1,11400,9.34145634983372
"2023GQ0016635",1,60,0,0,0,480,6.17586727010576
"2023GQ0016651",1,62,0,0,0,13200,9.48804786328076
"2023GQ0016661",1,47,1,1,1,70000,11.1562648066437
"2023GQ0016664",1,60,0,0,0,0,0
"2023GQ0016669",1,59,1,0,0,13800,9.53249633228804
"2023GQ0016728",1,64,1,0,0,0,0
"2023GQ0016730",1,44,0,0,0,0,0
"2023GQ0016741",1,63,0,0,0,12500,9.43356392009056
"2023GQ0016824",1,27,1,0,0,0,0
"2023GQ0016834",1,49,0,0,0,0,0
"2023GQ0016836",1,40,0,0,0,0,0
"2023GQ0016839",1,35,0,0,0,0,0
"2023GQ0016842",1,28,0,0,0,9600,9.16962253869762
"2023GQ0016915",1,33,0,0,0,0,0
"2023GQ0016917",1,34,0,1,1,120000,11.6952553550628
"2023GQ0016931",1,64,0,0,1,480,6.17586727010576
"2023GQ0016986",1,29,1,1,1,36000,10.4913019948302
"2023GQ0016992",1,51,1,0,0,0,0
"2023GQ0017062",1,27,1,1,1,16000,9.68040649926887
"2023GQ0017088",1,29,0,0,0,0,0
"2023GQ0017097",1,39,0,0,0,0,0
"2023GQ0017102",1,29,0,0,0,0,0
"2023GQ0017134",1,45,0,0,0,96000,11.4721138870624
"2023GQ0017175",1,58,1,0,0,360,5.88887795833288
"2023GQ0017185",1,57,0,0,0,0,0
"2023GQ0017193",1,35,0,1,0,24500,10.1064692120264
"2023GQ0017198",1,33,0,0,0,100,4.61512051684126
"2023GQ0017238",1,38,0,0,0,0,0
"2023GQ0017284",1,30,0,0,0,18000,9.7981825908907
"2023GQ0017312",1,48,0,1,0,33700,10.4252827894907
"2023GQ0017316",1,25,1,1,1,31100,10.3449952519912
"2023GQ0017425",1,47,0,0,0,15800,9.6678285081515
"2023GQ0017478",1,51,0,0,0,2700,7.90137735379262
"2023GQ0017506",1,60,1,0,0,0,0
"2023GQ0017520",1,38,0,1,1,72000,11.1844352867906
"2023GQ0017554",1,32,1,0,1,0,0
"2023GQ0017588",1,60,1,0,0,2700,7.90137735379262
"2023GQ0017590",1,46,0,0,1,500,6.21660610108486
"2023GQ0017605",1,27,0,1,1,37600,10.534785924769
"2023GQ0017619",1,55,1,0,0,0,0
"2023GQ0017635",1,28,0,0,0,0,0
"2023GQ0017636",1,37,0,0,0,0,0
"2023GQ0017709",1,34,0,0,0,0,0
"2023GQ0017712",1,33,0,0,0,0,0
"2023GQ0017724",1,56,0,0,0,17800,9.78700991447743
"2023GQ0017735",1,49,0,0,1,1800,7.49609734517596
"2023GQ0017742",1,39,0,0,0,0,0
"2023GQ0017752",1,33,0,0,0,0,0
"2023GQ0017768",1,26,0,0,0,24900,10.122663242289
"2023GQ0017780",1,28,0,0,0,0,0
"2023GQ0017783",1,37,0,0,0,0,0
"2023GQ0017786",1,54,0,0,0,15800,9.6678285081515
"2023GQ0017798",1,34,0,0,0,0,0
"2023GQ0017800",1,48,0,0,0,11400,9.34145634983372
"2023GQ0017806",1,58,1,0,0,0,0
"2023GQ0017817",1,31,0,0,0,0,0
"2023GQ0017828",1,55,0,0,0,16700,9.72322387685162
"2023GQ0017832",1,47,0,0,0,0,0
"2023GQ0017837",1,50,1,0,0,0,0
"2023GQ0017853",1,48,0,1,0,3000,8.00670084544037
"2023GQ0017859",1,29,1,0,1,37000,10.5187002182882
"2023GQ0017866",1,35,0,0,0,150,5.01727983681492
"2023GQ0017867",1,53,0,0,0,12000,9.39274525863144
"2023GQ0017896",1,26,0,0,0,24900,10.122663242289
"2023GQ0017939",1,48,1,0,0,18000,9.7981825908907
"2023GQ0017944",1,47,1,0,0,0,0
"2023GQ0017952",1,64,0,0,0,480,6.17586727010576
"2023GQ0017962",1,36,0,0,0,700,6.55250788703459
"2023GQ0017997",1,57,1,0,0,2700,7.90137735379262
"2023GQ0017998",1,41,0,0,0,0,0
"2023GQ0018117",1,59,0,0,0,0,0
"2023GQ0018143",1,41,0,0,0,0,0
"2023GQ0018146",1,46,0,0,0,25400,10.1425438223104
"2023GQ0018177",1,33,0,0,0,84000,11.3385839825165
"2023GQ0018190",1,34,0,0,0,0,0
"2023GQ0018201",1,49,0,1,0,22170,10.0065404075922
"2023GQ0018229",1,46,0,0,0,21000,9.95232533461943
"2023GQ0018262",1,53,0,0,0,15900,9.6741372793124
"2023GQ0018376",1,43,0,0,0,12000,9.39274525863144
"2023GQ0018379",1,39,0,1,0,54400,10.904137815028
"2023GQ0018397",1,61,0,0,0,12000,9.39274525863144
"2023GQ0018405",1,32,0,0,0,520,6.25575004175337
"2023GQ0018411",1,27,0,0,0,0,0
"2023GQ0018439",1,28,0,0,0,20000,9.90353755128617
"2023GQ0018448",1,55,0,0,0,0,0
"2023GQ0018487",1,32,0,0,0,0,0
"2023GQ0018493",1,40,0,0,0,0,0
"2023GQ0018527",1,52,0,1,1,20000,9.90353755128617
"2023GQ0018599",1,36,0,0,0,12100,9.40104337279805
"2023GQ0018628",1,57,1,0,0,0,0
"2023GQ0018673",1,39,0,1,0,55400,10.922352923114
"2023GQ0018704",1,25,0,1,1,45100,10.716659698194
"2023GQ0018736",1,26,1,0,0,4000,8.29429960885724
"2023GQ0018782",1,34,1,0,0,2600,7.86365126544865
"2023GQ0018842",1,26,0,1,1,38040,10.5464198044316
"2023GQ0018850",1,60,0,0,1,3800,8.24301946898925
"2023GQ0018864",1,64,1,0,0,0,0
"2023GQ0018868",1,53,0,0,0,2700,7.90137735379262
"2023GQ0018875",1,34,0,0,0,0,0
"2023GQ0018878",1,29,0,0,0,0,0
"2023GQ0018886",1,58,1,0,0,0,0
"2023GQ0018903",1,39,0,0,0,0,0
"2023GQ0018976",1,25,0,1,1,32430,10.386870034472
"2023GQ0018995",1,30,0,0,0,17900,9.79261185619019
"2023GQ0019015",1,38,0,0,0,0,0
"2023GQ0019021",1,59,1,0,1,9600,9.16962253869762
"2023GQ0019025",1,40,0,0,0,0,0
"2023GQ0019032",1,49,0,0,0,0,0
"2023GQ0019038",1,57,0,0,0,0,0
"2023GQ0019065",1,29,0,0,0,0,0
"2023GQ0019084",1,39,0,0,0,0,0
"2023GQ0019115",1,41,0,0,0,480,6.17586727010576
"2023GQ0019118",1,57,0,0,1,480,6.17586727010576
"2023GQ0019121",1,39,0,0,0,0,0
"2023GQ0019126",1,27,0,0,0,0,0
"2023GQ0019159",1,53,0,0,0,1400,7.24494154633701
"2023GQ0019173",1,50,0,0,1,0,0
"2023GQ0019254",1,50,1,0,0,9000,9.10509096125709
"2023GQ0019261",1,34,1,1,1,12100,9.40104337279805
"2023GQ0019285",1,52,0,0,0,0,0
"2023GQ0019354",1,56,0,0,0,24700,10.1145990076265
"2023GQ0019369",1,44,0,0,0,2700,7.90137735379262
"2023GQ0019427",1,26,0,1,1,38040,10.5464198044316
"2023GQ0019428",1,32,1,1,0,12040,9.39607277189222
"2023GQ0019444",1,34,0,0,0,0,0
"2023GQ0019451",1,31,1,1,0,109350,11.6023181710105
"2023GQ0019478",1,25,0,0,0,0,0
"2023GQ0019483",1,28,1,0,0,0,0
"2023GQ0019505",1,62,0,0,0,12000,9.39274525863144
"2023GQ0019515",1,54,0,0,0,13200,9.48804786328076
"2023GQ0019529",1,35,1,0,0,18000,9.7981825908907
"2023GQ0019530",1,34,1,0,0,2600,7.86365126544865
"2023GQ0019539",1,34,0,0,0,0,0
"2023GQ0019558",1,48,0,0,0,16900,9.73512807075823
"2023GQ0019574",1,54,0,0,0,4000,8.29429960885724
"2023GQ0019643",1,60,1,0,0,8600,9.05963375455148
"2023GQ0019682",1,38,0,0,1,0,0
"2023GQ0019702",1,40,0,1,0,70000,11.1562648066437
"2023GQ0019713",1,50,0,0,1,120900,11.7027273078673
"2023GQ0019726",1,36,0,0,0,0,0
"2023GQ0019729",1,38,0,0,0,48000,10.7789771230064
"2023GQ0019731",1,37,1,0,0,19000,9.85224688834253
"2023GQ0019754",1,61,0,0,1,188000,12.1442025609469
"2023GQ0019772",1,37,0,0,0,500,6.21660610108486
"2023GQ0019783",1,28,0,1,0,48000,10.7789771230064
"2023GQ0019843",1,53,0,0,0,0,0
"2023GQ0019846",1,41,1,0,0,5700,8.64839687703158
"2023GQ0019855",1,45,0,0,0,20000,9.90353755128617
"2023GQ0019861",1,26,0,0,0,0,0
"2023GQ0019862",1,49,0,1,0,2000,7.60140233458373
"2023GQ0019929",1,28,0,0,0,6000,8.69968140098951
"2023GQ0019936",1,39,0,0,0,1000,6.90875477931522
"2023GQ0019994",1,26,0,1,0,20000,9.90353755128617
"2023GQ0020023",1,46,0,0,0,8500,9.04793908261736
"2023GQ0020034",1,38,0,0,0,0,0
"2023GQ0020055",1,63,0,0,0,0,0
"2023GQ0020059",1,30,0,1,0,50000,10.8197982842103
"2023GQ0020072",1,49,0,0,0,0,0
"2023GQ0020098",1,64,1,0,0,14400,9.57505292759738
"2023GQ0020105",1,60,1,0,0,0,0
"2023GQ0020113",1,61,1,0,0,2900,7.9728107841214
"2023GQ0020114",1,25,0,1,1,45100,10.716659698194
"2023GQ0020144",1,63,0,0,0,14000,9.54688403461792
"2023GQ0020153",1,34,1,0,0,0,0
"2023GQ0020206",1,35,0,1,0,24500,10.1064692120264
"2023GQ0020225",1,32,0,0,0,3000,8.00670084544037
"2023GQ0020240",1,30,0,0,0,0,0
"2023GQ0020292",1,25,0,1,1,72000,11.1844352867906
"2023GQ0020338",1,45,0,0,0,0,0
"2023GQ0020360",1,30,0,0,0,0,0
"2023GQ0020361",1,48,1,0,0,700,6.55250788703459
"2023GQ0020375",1,41,0,0,0,12500,9.43356392009056
"2023GQ0020384",1,28,0,0,0,1500,7.31388683163346
"2023GQ0020460",1,50,0,0,0,9000,9.10509096125709
"2023GQ0020491",1,40,0,0,0,2000,7.60140233458373
"2023GQ0020506",1,52,1,0,0,2900,7.9728107841214
"2023GQ0020510",1,29,0,0,0,0,0
"2023GQ0020541",1,50,0,0,0,0,0
"2023GQ0020546",1,30,0,1,0,48000,10.7789771230064
"2023GQ0020580",1,33,1,0,1,41400,10.6310603141111
"2023GQ0020592",1,60,0,0,0,0,0
"2023GQ0020622",1,38,1,0,0,6000,8.69968140098951
"2023GQ0020626",1,29,1,1,1,36000,10.4913019948302
"2023GQ0020631",1,50,1,1,1,122000,11.7117845204031
"2023GQ0020633",1,32,0,0,0,0,0
"2023GQ0020658",1,42,0,1,0,36000,10.4913019948302
"2023GQ0020663",1,56,0,0,0,5000,8.5173931714189
"2023GQ0020671",1,38,1,0,1,0,0
"2023GQ0020717",1,32,1,0,0,10400,9.24965723435313
"2023GQ0020732",1,40,0,0,0,600,6.39859493453521
"2023GQ0020783",1,64,1,0,0,0,0
"2023GQ0020791",1,26,0,0,0,31100,10.3449952519912
"2023GQ0020811",1,44,0,1,0,1880,7.53955882930103
"2023GQ0020813",1,26,0,0,0,0,0
"2023GQ0020838",1,43,0,0,0,6000,8.69968140098951
"2023GQ0020856",1,30,0,1,0,48000,10.7789771230064
"2023GQ0020870",1,59,0,0,0,140,4.94875989037817
"2023GQ0020872",1,44,0,0,0,16800,9.7291936874294
"2023GQ0020879",1,38,0,0,0,30800,10.3353024359671
"2023GQ0020909",1,58,1,0,0,600,6.39859493453521
"2023GQ0020923",1,44,0,0,0,2700,7.90137735379262
"2023GQ0020935",1,62,0,0,0,16000,9.68040649926887
"2023GQ0020938",1,28,1,0,0,36050,10.4926898815794
"2023GQ0020949",1,25,0,0,0,0,0
"2023GQ0020967",1,25,1,1,0,7800,8.96200720958831
"2023GQ0020968",1,51,0,1,1,48000,10.7789771230064
"2023GQ0020986",1,29,0,0,0,1100,7.00397413672268
"2023GQ0020995",1,29,0,0,0,1000,6.90875477931522
"2023GQ0021024",1,28,0,1,1,54000,10.8967578438935
"2023GQ0021041",1,54,0,0,0,13400,9.50308461002023
"2023GQ0021078",1,51,0,0,0,3600,8.18896686364888
"2023GQ0021098",1,30,0,0,0,40,3.71357206670431
"2023GQ0021100",1,30,1,0,0,4000,8.29429960885724
"2023GQ0021144",1,61,0,0,0,0,0
"2023GQ0021179",1,58,0,1,1,30000,10.3089859934221
"2023GQ0021182",1,63,0,0,0,0,0
"2023GQ0021194",1,37,0,0,0,0,0
"2023GQ0021250",1,31,0,0,0,12000,9.39274525863144
"2023GQ0021276",1,32,0,0,0,70000,11.1562648066437
"2023GQ0021285",1,56,0,0,0,0,0
"2023GQ0021295",1,38,0,0,0,2700,7.90137735379262
"2023GQ0021309",1,32,0,1,0,14900,9.60918360377546
"2023GQ0021313",1,25,0,0,0,10000,9.21044036697652
"2023GQ0021315",1,27,1,0,1,0,0
"2023GQ0021328",1,53,0,0,0,0,0
"2023GQ0021334",1,58,0,1,1,115000,11.6526961029598
"2023GQ0021351",1,52,0,0,1,115000,11.6526961029598
"2023GQ0021352",1,54,0,0,1,18800,9.84166533889278
"2023GQ0021367",1,45,0,0,0,200,5.30330490805908
"2023GQ0021368",1,52,1,0,1,15000,9.61587214452889
"2023GQ0021420",1,27,0,0,0,0,0
"2023GQ0021445",1,32,1,1,1,16000,9.68040649926887
"2023GQ0021523",1,29,0,0,0,0,0
"2023GQ0021589",1,35,0,1,0,45000,10.7144399907278
"2023GQ0021622",1,55,0,1,0,37000,10.5187002182882
"2023GQ0021651",1,34,1,0,0,0,0
"2023GQ0021652",1,59,0,0,0,400,5.99396142730657
"2023GQ0021659",1,43,0,0,0,0,0
"2023GQ0021665",1,27,0,0,0,0,0
"2023GQ0021670",1,32,0,0,0,41600,10.635879484422
"2023GQ0021694",1,61,0,0,0,0,0
"2023GQ0021744",1,38,0,0,0,33000,10.4042931430198
"2023GQ0021766",1,58,0,0,0,24000,10.0858507751287
"2023GQ0021780",1,40,0,0,0,0,0
"2023GQ0021823",1,26,1,0,0,4000,8.29429960885724
"2023GQ0021844",1,46,0,0,0,0,0
"2023GQ0021889",1,52,0,0,0,0,0
"2023GQ0021891",1,54,0,0,0,480,6.17586727010576
"2023GQ0021929",1,28,0,0,0,21000,9.95232533461943
"2023GQ0021934",1,57,0,0,0,13000,9.47278155656217
"2023GQ0021937",1,29,0,0,0,0,0
"2023GQ0021941",1,61,0,0,0,12500,9.43356392009056
"2023GQ0021946",1,47,0,0,0,27400,10.2183347880606
"2023GQ0021976",1,30,0,0,0,43700,10.6851262641171
"2023GQ0021999",1,27,0,0,0,1300,7.1708884785125
"2023GQ0022012",1,39,0,0,0,17300,9.75851958228352
"2023GQ0022042",1,31,0,0,1,90000,11.4075760603618
