模拟编号,样本均值
8134,3.66
8135,3.4
8136,3.36
8137,3.36
8138,3.24
8139,3.62
8140,3.54
8141,3.22
8142,3.5
8143,3.84
8144,3.38
8145,3.52
8146,3.44
8147,3.56
8148,3.3
8149,3.56
8150,3.5
8151,3.36
8152,3.14
8153,3.8
8154,3.3
8155,3.24
8156,3.34
8157,3.96
8158,3.26
8159,3.54
8160,3.64
8161,4.12
8162,3.4
8163,3.34
8164,3.42
8165,3.46
8166,3.12
8167,3.68
8168,3.62
8169,3.96
8170,3.58
8171,3.34
8172,3.06
8173,3.9
8174,3.48
8175,3.6
8176,3.44
8177,3.48
8178,3.4
8179,3.44
8180,3.56
8181,3.44
8182,3.38
8183,3.56
8184,3.42
8185,3.66
8186,4.18
8187,3.24
8188,3.16
8189,3.68
8190,3.9
8191,3.56
8192,3.46
8193,4.1
8194,3.78
8195,3.28
8196,3.76
8197,3.7
8198,3.2
8199,3.3
8200,3.74
8201,3.74
8202,3.34
8203,3.48
8204,3.28
8205,3.6
8206,3.4
8207,3.4
8208,3.26
8209,3.38
8210,4.06
8211,3.74
8212,3.78
8213,3.34
8214,3.64
8215,3.16
8216,3.54
8217,3.14
8218,3.88
8219,3.7
8220,3.62
8221,3.84
8222,3.26
8223,3.82
8224,3.96
8225,3.5
8226,3.62
8227,3.98
8228,3.58
8229,3.52
8230,3.68
8231,3.52
8232,3.94
8233,3.7
8234,3.3
8235,3.6
8236,3.4
8237,3.6
8238,3.36
8239,3.84
8240,3.04
8241,3.52
8242,3.64
8243,3.68
8244,3.64
8245,3.16
8246,3.26
8247,3.54
8248,3.96
8249,3.62
8250,3.42
8251,3.28
8252,3.72
8253,3.2
8254,3.1
8255,3.4
8256,3.34
8257,3.62
8258,3.44
8259,3.36
8260,3.24
8261,3.4
8262,3.74
8263,3.52
8264,3.52
8265,3.2
8266,3.12
8267,3.38
8268,3.34
8269,3.22
8270,3.62
8271,3.32
8272,3.92
8273,3.34
8274,3.44
8275,3.6
8276,3.62
8277,3.5
8278,3.48
8279,3.5
8280,3.84
8281,3.8
8282,3.5
8283,3.24
8284,3.48
8285,3.28
8286,3.44
8287,3.94
8288,3.14
8289,3.3
8290,3.44
8291,3.7
8292,3.56
8293,3.14
8294,3.52
8295,3.74
8296,3.42
8297,3.14
8298,3.2
8299,3.34
8300,3.08
8301,3.7
8302,3.7
8303,3.3
8304,3.82
8305,3.38
8306,3.88
8307,3.58
8308,3.7
8309,3.42
8310,3.4
8311,3.58
8312,3.48
8313,3.38
8314,3.24
8315,3.46
8316,3.02
8317,3.44
8318,3.28
8319,3.46
8320,3.86
8321,3.56
8322,3.62
8323,2.94
8324,3.3
8325,3.72
8326,3.56
8327,3.36
8328,3.7
8329,3.38
8330,3.56
8331,3.7
8332,3.36
8333,3.6
8334,3.52
8335,3.82
8336,3.38
8337,3.18
8338,3.48
8339,3.36
8340,3.48
8341,3.4
8342,3.82
8343,3.08
8344,3.38
8345,3.44
8346,3.64
8347,3.4
8348,3.2
8349,3.2
8350,3.58
8351,3.44
8352,3.74
8353,3.68
8354,3.54
8355,3.94
8356,3.42
8357,3.04
8358,3.56
8359,3.46
8360,3.46
8361,3.76
8362,3.56
8363,3.76
8364,3.84
8365,3.34
8366,3.08
8367,3.32
8368,3.58
8369,3.7
8370,3.24
8371,3.46
8372,3.2
8373,3.4
8374,3.54
8375,3.42
8376,3.76
8377,3.62
8378,3.54
8379,3.64
8380,3.36
8381,3.62
8382,3.68
8383,3.74
8384,3.38
8385,3.72
8386,3.52
8387,3.0
8388,3.84
8389,4.12
8390,3.22
8391,3.4
8392,3.6
8393,3.56
8394,3.14
8395,3.54
8396,3.24
8397,3.34
8398,3.4
8399,3.36
8400,3.22
8401,4.1
8402,3.68
8403,3.24
8404,2.94
8405,3.52
8406,3.62
8407,3.56
8408,3.46
8409,3.3
8410,3.52
8411,3.34
8412,3.4
8413,3.52
8414,3.54
8415,3.5
8416,3.46
8417,3.72
8418,3.6
8419,3.2
8420,3.88
8421,3.66
8422,3.48
8423,3.3
8424,3.44
8425,3.64
8426,3.56
8427,3.08
8428,3.82
8429,3.6
8430,3.5
8431,3.42
8432,3.5
8433,3.52
8434,3.28
8435,3.24
8436,3.24
8437,3.44
8438,3.82
8439,3.8
8440,3.38
8441,3.52
8442,3.5
8443,3.44
8444,3.46
8445,3.12
8446,3.72
8447,3.38
8448,3.42
8449,3.36
8450,3.32
8451,3.36
8452,3.38
8453,3.4
8454,3.8
8455,3.36
8456,3.84
8457,3.38
8458,3.02
8459,3.64
8460,3.36
8461,3.52
8462,3.34
8463,3.36
8464,3.1
8465,3.62
8466,3.34
8467,3.2
8468,3.38
8469,3.46
8470,3.66
8471,3.0
8472,3.16
8473,3.76
8474,3.38
8475,3.5
8476,3.26
8477,3.78
8478,3.74
8479,3.74
8480,3.62
8481,3.34
8482,3.42
8483,3.58
8484,3.12
8485,3.36
8486,3.2
8487,3.86
8488,3.4
8489,3.56
8490,3.58
8491,3.16
8492,3.54
8493,3.58
8494,3.64
8495,3.86
8496,3.42
8497,3.2
8498,3.5
8499,3.22
8500,3.38
8501,3.94
8502,3.46
8503,3.44
8504,3.76
8505,3.6
8506,3.2
8507,3.8
8508,3.68
8509,3.16
8510,3.84
8511,3.4
8512,3.4
8513,3.94
8514,3.42
8515,3.16
8516,3.4
8517,3.62
8518,3.46
8519,3.62
8520,3.58
8521,3.64
8522,3.88
8523,3.44
8524,3.28
8525,3.68
8526,3.04
8527,3.6
8528,3.6
8529,3.36
8530,3.76
8531,3.48
8532,3.86
8533,3.52
8534,3.54
8535,3.3
8536,3.34
8537,3.4
8538,3.82
8539,3.68
8540,3.32
8541,3.7
8542,3.54
8543,3.24
8544,3.8
8545,3.78
8546,3.54
8547,3.42
8548,3.58
8549,3.7
8550,4.0
8551,3.48
8552,3.68
8553,3.48
8554,3.54
8555,3.68
8556,3.34
8557,3.9
8558,3.5
8559,3.5
8560,3.52
8561,3.1
8562,3.2
8563,3.46
8564,3.68
8565,3.4
8566,3.48
8567,3.3
8568,3.8
8569,3.48
8570,3.74
8571,3.46
8572,3.08
8573,3.3
8574,3.7
8575,3.46
8576,3.62
8577,2.98
8578,3.56
8579,3.52
8580,3.82
8581,3.96
8582,3.6
8583,3.28
8584,3.6
8585,3.6
8586,3.24
8587,3.26
8588,3.26
8589,3.94
8590,3.7
8591,3.8
8592,3.58
8593,3.54
8594,3.38
8595,4.06
8596,3.2
8597,3.3
8598,3.3
8599,3.44
8600,3.34
8601,4.04
8602,3.64
8603,3.06
8604,4.16
8605,3.4
8606,3.6
8607,3.44
8608,3.38
8609,3.64
8610,3.88
8611,3.84
8612,3.38
8613,3.94
8614,3.92
8615,3.56
8616,3.18
8617,3.76
8618,3.56
8619,3.34
8620,3.8
8621,3.72
8622,3.5
8623,3.34
8624,3.34
8625,3.26
8626,3.6
8627,3.56
8628,3.7
8629,3.54
8630,3.8
8631,3.16
8632,3.6
8633,4.02
8634,3.68
8635,3.58
8636,3.18
8637,3.66
8638,3.42
8639,3.46
8640,3.18
8641,3.14
8642,3.56
8643,3.14
8644,3.2
8645,3.76
8646,3.42
8647,3.68
8648,3.4
8649,3.62
8650,3.58
8651,3.76
8652,3.66
8653,3.9
8654,3.72
8655,3.98
8656,3.82
8657,3.16
8658,3.64
8659,3.68
8660,3.32
8661,3.22
8662,3.46
8663,3.86
8664,3.22
8665,3.54
8666,3.68
8667,3.64
8668,3.5
8669,3.64
8670,3.48
8671,3.14
8672,3.24
8673,3.74
8674,3.2
8675,3.36
8676,4.02
8677,3.42
8678,3.7
8679,3.96
8680,3.28
8681,3.76
8682,3.7
8683,3.42
8684,3.88
8685,3.62
8686,3.34
8687,3.12
8688,3.84
8689,3.72
8690,3.54
8691,3.14
8692,3.42
8693,3.48
8694,3.66
8695,3.54
8696,3.3
8697,3.48
8698,3.88
8699,3.6
8700,3.24
8701,3.26
8702,3.52
8703,3.52
8704,3.44
8705,3.46
8706,3.52
8707,3.16
8708,3.64
8709,3.12
8710,3.48
8711,3.6
8712,3.54
8713,3.7
8714,3.96
8715,3.24
8716,3.46
8717,3.64
8718,3.66
8719,3.9
8720,3.66
8721,3.48
8722,3.58
8723,3.8
8724,3.4
8725,3.96
8726,3.34
8727,3.12
8728,3.56
8729,3.46
8730,3.32
8731,3.48
8732,3.48
8733,3.82
8734,3.66
8735,3.7
8736,3.08
8737,3.72
8738,3.28
8739,3.36
8740,3.66
8741,3.48
8742,3.42
8743,3.62
8744,3.44
8745,3.5
8746,3.38
8747,3.7
8748,3.86
8749,3.72
8750,3.66
8751,3.56
8752,3.58
8753,3.36
8754,3.4
8755,4.02
8756,3.22
8757,3.7
8758,3.52
8759,3.3
8760,3.42
8761,3.24
8762,3.8
8763,3.08
8764,3.26
8765,3.7
8766,3.94
8767,3.46
8768,3.54
8769,3.1
8770,3.5
8771,3.5
8772,3.38
8773,3.7
8774,3.38
8775,3.52
8776,3.74
8777,3.1
8778,3.34
8779,3.02
8780,3.52
8781,3.42
8782,3.2
8783,3.28
8784,3.38
8785,3.32
8786,3.42
8787,3.14
8788,3.28
8789,3.32
8790,3.44
8791,3.58
8792,3.54
8793,3.42
8794,3.58
8795,3.66
8796,3.62
8797,3.44
8798,3.78
8799,3.4
8800,3.5
8801,3.52
8802,3.92
8803,3.72
8804,3.54
8805,3.58
8806,3.8
8807,3.6
8808,3.62
8809,3.46
8810,3.3
8811,3.68
8812,3.08
8813,3.46
8814,3.64
8815,3.44
8816,3.52
8817,3.54
8818,3.62
8819,3.46
8820,3.44
8821,2.98
8822,3.94
8823,2.86
8824,3.46
8825,3.06
8826,3.62
8827,3.62
8828,3.78
8829,3.24
8830,3.3
8831,3.86
8832,3.58
8833,3.14
8834,3.5
8835,3.52
8836,3.6
8837,3.92
8838,3.42
8839,3.64
8840,3.18
8841,3.26
8842,3.74
8843,3.0
8844,3.48
8845,3.86
8846,3.62
8847,3.82
8848,3.26
8849,3.42
8850,3.38
8851,3.38
8852,3.6
8853,3.3
8854,3.42
8855,3.62
8856,3.62
8857,3.62
8858,3.04
8859,3.42
8860,3.58
8861,4.04
8862,3.76
8863,3.46
8864,3.4
8865,3.46
8866,3.8
8867,3.38
8868,3.68
8869,3.86
8870,3.66
8871,3.32
8872,3.16
8873,3.88
8874,3.38
8875,3.24
8876,3.52
8877,3.14
8878,3.28
8879,3.14
8880,3.24
8881,3.14
8882,3.58
8883,3.64
8884,3.48
8885,3.2
8886,3.52
8887,3.26
8888,3.74
8889,3.28
8890,3.44
8891,3.44
8892,3.46
8893,3.7
8894,3.4
8895,3.04
8896,3.74
8897,3.7
8898,3.62
8899,2.92
8900,3.6
8901,3.38
8902,3.46
8903,3.68
8904,3.84
8905,3.44
8906,3.16
8907,3.42
8908,3.8
8909,3.44
8910,3.26
8911,3.64
8912,3.52
8913,3.46
8914,3.72
8915,3.62
8916,3.6
8917,3.64
8918,3.7
8919,3.22
8920,3.6
8921,3.44
8922,3.32
8923,3.42
8924,3.54
8925,3.38
8926,3.56
8927,3.12
8928,3.6
8929,3.62
8930,3.36
8931,4.0
8932,3.86
8933,3.36
8934,3.56
8935,4.06
8936,3.56
8937,3.56
8938,3.8
8939,3.4
8940,3.54
8941,3.34
8942,3.44
8943,3.2
8944,3.82
8945,3.56
8946,3.62
8947,3.74
8948,3.96
8949,3.42
8950,3.4
8951,3.4
8952,3.4
8953,3.54
8954,3.56
8955,3.48
8956,3.72
8957,3.66
8958,3.54
8959,3.18
8960,3.38
8961,2.84
8962,3.3
8963,3.44
8964,3.22
8965,3.82
8966,3.62
8967,3.32
8968,3.54
8969,3.5
8970,3.62
8971,3.04
8972,3.68
8973,3.44
8974,3.66
8975,3.34
8976,3.64
8977,3.58
8978,3.26
8979,3.32
8980,3.66
8981,3.74
8982,3.28
8983,3.92
8984,3.58
8985,3.5
8986,3.74
8987,3.34
8988,3.58
8989,3.46
8990,3.58
8991,3.46
8992,3.22
8993,3.42
8994,3.18
8995,3.62
8996,3.34
8997,3.9
8998,3.56
8999,3.22
9000,3.54
9001,4.02
9002,2.94
9003,3.02
9004,3.58
9005,3.62
9006,3.4
9007,3.26
9008,3.7
9009,3.62
9010,3.36
9011,3.32
9012,3.72
9013,3.64
9014,3.38
9015,3.68
9016,3.66
9017,3.3
9018,3.26
9019,3.4
9020,3.96
9021,3.48
9022,3.32
9023,3.74
9024,3.62
9025,3.3
9026,3.48
9027,3.6
9028,3.92
9029,3.3
9030,3.3
9031,3.76
9032,3.42
9033,3.28
9034,3.78
9035,3.46
9036,3.6
9037,3.76
9038,3.68
9039,3.44
9040,3.9
9041,3.48
9042,3.48
9043,3.46
9044,3.12
9045,3.7
9046,2.96
9047,3.5
9048,3.78
9049,3.6
9050,3.24
9051,3.1
9052,3.68
9053,3.46
9054,3.5
9055,3.52
9056,3.4
9057,3.56
9058,3.48
9059,3.74
9060,3.54
9061,3.48
9062,3.22
9063,3.8
9064,3.44
9065,3.4
9066,4.0
9067,3.96
9068,3.18
9069,2.88
9070,3.44
9071,3.52
9072,3.24
9073,3.68
9074,3.42
9075,3.48
9076,4.04
9077,3.62
9078,3.44
9079,3.4
9080,3.2
9081,3.48
9082,3.78
9083,3.6
9084,3.44
9085,3.52
9086,3.34
9087,3.52
9088,3.3
9089,3.88
9090,3.8
9091,3.66
9092,3.52
9093,3.86
9094,3.74
9095,3.26
9096,3.78
9097,3.22
9098,2.98
9099,3.7
9100,3.7
9101,3.4
9102,3.7
9103,3.48
9104,3.7
9105,3.62
9106,3.38
9107,3.62
9108,3.44
9109,3.32
9110,3.18
9111,3.24
9112,3.52
9113,3.78
9114,3.3
9115,3.28
9116,3.26
9117,3.72
9118,3.84
9119,3.64
9120,3.9
9121,3.32
9122,3.4
9123,3.66
9124,3.9
9125,3.14
9126,3.46
9127,3.42
9128,3.82
9129,3.68
9130,3.32
9131,3.66
9132,3.6
9133,3.28
9134,3.92
9135,3.78
9136,3.48
9137,3.78
9138,3.6
9139,3.48
9140,3.68
9141,3.4
9142,3.38
9143,3.46
9144,3.84
9145,3.54
9146,3.66
9147,3.52
9148,3.48
9149,3.28
9150,3.66
9151,3.54
9152,3.14
9153,3.54
9154,3.2
9155,3.36
9156,3.56
9157,3.78
9158,3.6
9159,3.52
9160,3.1
9161,3.3
9162,3.18
9163,3.52
9164,3.32
9165,3.64
9166,3.18
9167,3.14
9168,3.68
9169,3.7
9170,2.9
9171,3.4
9172,3.86
9173,3.44
9174,3.38
9175,2.94
9176,3.0
9177,3.32
9178,3.9
9179,3.32
9180,3.72
9181,3.34
9182,3.34
9183,3.74
9184,3.58
9185,3.36
9186,4.18
9187,3.26
9188,3.24
9189,3.18
9190,3.64
9191,3.34
9192,3.36
9193,3.36
9194,3.8
9195,3.7
9196,3.76
9197,3.3
9198,3.28
9199,3.8
9200,3.44
9201,3.72
9202,3.62
9203,3.46
9204,3.92
9205,3.32
9206,3.66
9207,3.44
9208,3.1
9209,3.16
9210,4.06
9211,3.5
9212,3.24
9213,3.72
9214,3.3
9215,3.7
9216,3.58
9217,3.2
9218,3.64
9219,3.7
9220,3.68
9221,3.78
9222,3.74
9223,3.52
9224,3.96
9225,3.4
9226,3.68
9227,3.32
9228,3.64
9229,3.5
9230,3.52
9231,3.72
9232,3.76
9233,3.54
9234,3.44
9235,3.8
9236,3.78
9237,3.82
9238,3.86
9239,3.32
9240,3.22
9241,3.88
9242,3.76
9243,3.38
9244,3.68
9245,3.78
9246,3.52
9247,3.16
9248,3.42
9249,3.66
9250,3.76
9251,3.54
9252,3.68
9253,3.22
9254,3.22
9255,3.2
9256,3.1
9257,3.44
9258,3.64
9259,3.44
9260,3.64
9261,3.4
9262,3.42
9263,3.42
9264,3.68
9265,3.76
9266,3.7
9267,4.08
9268,3.54
9269,3.2
9270,3.66
9271,3.8
9272,3.56
9273,3.3
9274,3.32
9275,3.7
9276,3.08
9277,3.18
9278,3.82
9279,3.44
9280,3.84
9281,3.44
9282,3.14
9283,3.76
9284,3.62
9285,3.4
9286,3.56
9287,3.44
9288,3.3
9289,3.78
9290,3.74
9291,3.68
9292,3.26
9293,3.66
9294,3.72
9295,3.64
9296,3.7
9297,3.54
9298,3.58
9299,3.8
9300,3.22
9301,3.82
9302,3.7
9303,3.68
9304,3.5
9305,3.36
9306,3.68
9307,3.26
9308,3.58
9309,3.84
9310,3.38
9311,3.54
9312,3.16
9313,3.28
9314,3.46
9315,3.4
9316,3.18
9317,3.76
9318,3.44
9319,3.4
9320,3.56
9321,3.44
9322,3.88
9323,3.32
9324,3.76
9325,3.86
9326,3.66
9327,3.56
9328,3.48
9329,3.04
9330,3.34
9331,3.6
9332,3.2
9333,3.52
9334,3.62
9335,3.86
9336,3.48
9337,3.64
9338,3.16
9339,3.48
9340,3.56
9341,3.4
9342,3.58
9343,3.92
9344,3.4
9345,3.32
9346,3.44
9347,3.5
9348,3.32
9349,3.8
9350,3.66
9351,3.3
9352,3.74
9353,3.22
9354,3.68
9355,3.66
9356,3.26
9357,3.3
9358,3.8
9359,3.7
9360,3.7
9361,3.32
9362,3.14
9363,3.46
9364,3.5
9365,3.44
9366,3.18
9367,2.94
9368,3.62
9369,3.6
9370,3.74
9371,3.6
9372,3.56
9373,3.44
9374,3.16
9375,3.3
9376,3.38
9377,3.46
9378,3.5
9379,3.12
9380,3.3
9381,3.24
9382,3.42
9383,3.32
9384,3.34
9385,3.48
9386,3.72
9387,3.42
9388,3.14
9389,3.48
9390,3.96
9391,4.0
9392,3.2
9393,3.72
9394,3.12
9395,3.42
9396,3.9
9397,3.96
9398,3.24
9399,3.18
9400,3.3
9401,3.72
9402,3.08
9403,3.36
9404,3.44
9405,2.96
9406,3.18
9407,3.76
9408,3.92
9409,3.5
9410,3.46
9411,3.7
9412,3.8
9413,3.42
9414,3.44
9415,3.42
9416,3.46
9417,3.54
9418,3.46
9419,3.42
9420,3.36
9421,3.16
9422,3.54
9423,3.44
9424,3.8
9425,4.08
9426,3.66
9427,3.44
9428,3.54
9429,3.28
9430,3.4
9431,3.36
9432,3.56
9433,3.52
9434,3.64
9435,3.5
9436,3.54
9437,3.24
9438,3.82
9439,3.12
9440,3.26
9441,3.6
9442,3.0
9443,3.28
9444,3.8
9445,3.26
9446,3.62
9447,3.32
9448,3.78
9449,3.42
9450,3.84
9451,3.04
9452,3.6
9453,3.48
9454,2.9
9455,3.14
9456,3.6
9457,3.62
9458,3.86
9459,3.88
9460,3.7
9461,3.42
9462,3.74
9463,3.3
9464,3.46
9465,3.36
9466,3.68
9467,3.5
9468,3.28
9469,3.84
9470,3.6
9471,3.54
9472,3.64
9473,3.8
9474,3.98
9475,3.64
9476,3.56
9477,3.54
9478,3.02
9479,3.1
9480,3.6
9481,3.6
9482,3.56
9483,3.5
9484,3.62
9485,3.58
9486,3.08
9487,3.4
9488,3.5
9489,3.94
9490,3.68
9491,3.22
9492,3.44
9493,3.42
9494,3.46
9495,3.48
9496,3.6
9497,3.46
9498,3.52
9499,3.84
9500,3.46
9501,3.6
9502,3.48
9503,3.02
9504,3.5
9505,3.34
9506,3.4
9507,3.5
9508,3.26
9509,3.18
9510,3.66
9511,3.76
9512,4.08
9513,3.28
9514,3.16
9515,3.58
9516,3.14
9517,3.98
9518,3.78
9519,3.64
9520,3.6
9521,3.62
9522,3.22
9523,3.78
9524,3.68
9525,3.5
9526,3.44
9527,3.78
9528,3.64
9529,3.24
9530,3.68
9531,3.34
9532,3.86
9533,3.72
9534,3.72
9535,3.2
9536,3.64
9537,3.22
9538,3.66
9539,3.38
9540,3.54
9541,3.38
9542,3.66
9543,3.52
9544,2.96
9545,3.38
9546,3.2
9547,3.58
9548,3.4
9549,3.5
9550,3.82
9551,2.96
9552,3.22
9553,3.24
9554,3.62
9555,3.58
9556,3.44
9557,3.22
9558,3.52
9559,3.52
9560,3.5
9561,3.3
9562,3.18
9563,3.68
9564,3.26
9565,3.6
9566,3.7
9567,3.66
9568,3.12
9569,3.64
9570,3.84
9571,3.22
9572,3.38
9573,4.1
9574,3.04
9575,3.22
9576,3.64
9577,3.7
9578,3.32
9579,3.6
9580,3.9
9581,3.64
9582,3.68
9583,3.42
9584,3.6
9585,2.98
9586,3.64
9587,3.3
9588,3.86
9589,3.8
9590,3.78
9591,3.32
9592,3.58
9593,3.2
9594,4.06
9595,3.38
9596,3.7
9597,3.36
9598,3.44
9599,2.9
9600,3.52
9601,3.44
9602,3.88
9603,3.28
9604,3.82
9605,3.34
9606,3.44
9607,3.56
9608,3.44
9609,3.36
9610,3.58
9611,3.56
9612,3.94
9613,3.48
9614,3.7
9615,3.92
9616,3.1
9617,3.26
9618,3.7
9619,3.02
9620,3.34
9621,3.48
9622,3.32
9623,3.08
9624,2.96
9625,3.66
9626,3.14
9627,4.16
9628,3.28
9629,3.44
9630,3.9
9631,3.5
9632,3.66
9633,3.8
9634,3.38
9635,3.72
9636,3.3
9637,3.54
9638,3.36
9639,3.42
9640,3.66
9641,3.34
9642,3.3
9643,3.68
9644,3.46
9645,3.3
9646,3.32
9647,3.1
9648,4.1
9649,3.82
9650,3.4
9651,3.34
9652,3.64
9653,3.64
9654,3.72
9655,3.54
9656,3.24
9657,3.5
9658,3.08
9659,3.26
9660,3.26
9661,3.5
9662,3.36
9663,3.52
9664,3.22
9665,3.48
9666,4.08
9667,3.28
9668,3.58
9669,3.72
9670,3.52
9671,3.78
9672,3.64
9673,3.36
9674,3.24
9675,3.76
9676,3.64
9677,3.6
9678,3.9
9679,3.88
9680,3.92
9681,3.34
9682,3.24
9683,3.12
9684,3.34
9685,3.7
9686,3.32
9687,3.52
9688,3.28
9689,3.54
9690,3.56
9691,3.6
9692,3.14
9693,3.4
9694,3.46
9695,3.26
9696,3.14
9697,3.76
9698,3.92
9699,3.18
9700,3.18
9701,3.88
9702,3.28
9703,3.24
9704,3.64
9705,3.48
9706,3.44
9707,3.24
9708,3.42
9709,3.62
9710,3.62
9711,3.72
9712,3.8
9713,3.7
9714,3.34
9715,3.66
9716,3.2
9717,3.46
9718,3.66
9719,3.1
9720,3.84
9721,3.4
9722,3.94
9723,3.58
9724,3.48
9725,3.3
9726,3.26
9727,3.38
9728,3.5
9729,3.74
9730,3.3
9731,3.6
9732,3.18
9733,3.44
9734,3.96
9735,3.62
9736,3.88
9737,3.66
9738,3.48
9739,4.12
9740,3.92
9741,3.42
9742,3.42
9743,3.94
9744,3.46
9745,3.38
9746,3.6
9747,3.48
9748,3.56
9749,3.34
9750,3.74
9751,3.88
9752,3.66
9753,3.56
9754,3.34
9755,3.58
9756,3.36
9757,3.7
9758,3.36
9759,3.52
9760,3.58
9761,3.9
9762,3.62
9763,3.54
9764,3.44
9765,3.74
9766,3.5
9767,3.58
9768,3.58
9769,3.6
9770,3.34
9771,3.64
9772,3.66
9773,3.6
9774,3.16
9775,3.76
9776,3.26
9777,3.58
9778,3.68
9779,3.84
9780,3.28
9781,3.56
9782,4.08
9783,3.82
9784,3.68
9785,3.36
9786,3.06
9787,3.7
9788,3.76
9789,3.84
9790,3.66
9791,3.38
9792,3.2
9793,3.52
9794,3.46
9795,3.38
9796,3.52
9797,4.06
9798,3.5
9799,3.42
9800,3.32
9801,3.32
9802,3.78
9803,3.7
9804,3.28
9805,3.76
9806,3.32
9807,3.32
9808,3.7
9809,3.56
9810,3.5
9811,3.02
9812,3.36
9813,3.44
9814,3.5
9815,3.42
9816,3.2
9817,3.66
9818,3.64
9819,3.38
9820,4.0
9821,3.18
9822,3.66
9823,3.66
9824,3.1
9825,3.78
9826,3.42
9827,3.64
9828,4.12
9829,3.46
9830,3.22
9831,3.38
9832,3.68
9833,3.62
9834,3.7
9835,3.7
9836,3.24
9837,3.56
9838,3.88
9839,3.62
9840,3.56
9841,3.66
9842,3.38
9843,3.2
9844,3.24
9845,3.2
9846,3.5
9847,3.34
9848,3.58
9849,3.16
9850,3.52
9851,3.3
9852,3.46
9853,3.48
9854,3.36
9855,3.52
9856,3.3
9857,3.24
9858,3.34
9859,3.06
9860,3.62
9861,3.52
9862,3.18
9863,3.68
9864,3.04
9865,3.78
9866,3.32
9867,3.44
9868,3.54
9869,3.52
9870,3.44
9871,3.46
9872,3.12
9873,3.4
9874,3.9
9875,3.34
9876,3.48
9877,3.56
9878,2.76
9879,3.24
9880,3.74
9881,3.68
9882,3.28
9883,3.14
9884,3.26
9885,3.58
9886,3.62
9887,3.64
9888,3.74
9889,3.46
9890,3.64
9891,3.44
9892,3.44
9893,3.52
9894,3.4
9895,3.68
9896,3.4
9897,3.56
9898,3.74
9899,3.74
9900,3.34
9901,3.82
9902,3.48
9903,3.6
9904,3.64
9905,3.52
9906,3.52
9907,3.18
9908,3.38
9909,3.06
9910,3.3
9911,3.42
9912,3.74
9913,3.82
9914,3.22
9915,3.32
9916,4.08
9917,3.82
9918,3.84
9919,3.76
9920,3.54
9921,3.54
9922,3.36
9923,3.5
9924,3.74
9925,3.14
9926,3.32
9927,3.18
9928,3.3
9929,3.3
9930,3.68
9931,3.52
9932,3.78
9933,3.64
9934,3.38
9935,3.8
9936,3.06
9937,3.48
9938,3.42
9939,3.54
9940,3.28
9941,3.64
9942,3.66
9943,3.78
9944,3.32
9945,3.18
9946,3.48
9947,3.46
9948,3.1
9949,3.74
9950,3.74
9951,3.46
9952,3.5
9953,3.86
9954,3.84
9955,3.38
9956,3.6
9957,3.7
9958,3.4
9959,3.04
9960,3.28
9961,3.86
9962,3.28
9963,3.6
9964,3.66
9965,3.88
9966,3.82
9967,3.6
9968,3.64
9969,3.52
9970,3.52
9971,4.1
9972,3.24
9973,3.4
9974,3.58
9975,3.34
9976,3.58
9977,3.84
9978,3.56
9979,3.58
9980,3.44
9981,3.78
9982,3.46
9983,3.54
9984,3.62
9985,3.68
9986,3.32
9987,3.46
9988,4.08
9989,3.66
9990,3.7
9991,3.62
9992,3.68
9993,3.4
9994,3.88
9995,3.4
9996,3.4
9997,3.62
9998,3.72
9999,3.4
10000,3.52
